id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0048,https://vnexpress.net/ha-noi-pha-do-ham-ca-map-4903905.html,Hà Nội phá dỡ 'Hàm cá mập',"Khuya 19/6, TP Hà Nội huy động nhân công, máy xúc phá dỡ tòa nhà 'Hàm cá mập' ven Hồ Gươm để mở rộng quảng trường Đông Kinh Nghĩa Thục.",Tin tức tổng hợp,2025-06-19T23:51:00+07:00,VnExpress,https://i2-vnexpress.vnecdn.net/2025/06/19/Ham-ca-map3-1750352204-1911-1750352238.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=VG0vmwoUB2_nGE7rWV6T9A,non-clickbait
article_0049,https://vnexpress.net/bao-chi-tiep-tuc-su-menh-xay-dap-niem-tin-xa-hoi-4903883.html,'Báo chí tiếp tục sứ mệnh xây đắp niềm tin xã hội',"Theo Trưởng ban Tuyên giáo và Dân vận trung ương Nguyễn Trọng Nghĩa, báo chí cần tiếp tục sứ mệnh xây đắp niềm tin xã hội, thổi bùng khát vọng thịnh vượng.",Tin tức tổng hợp,2025-06-19T23:29:00+07:00,VnExpress,https://i2-vnexpress.vnecdn.net/2025/06/19/nha-bao-tieu-bieu-5-1750350115-8716-6191-1750350269.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=dLmceLnoOaXt2YmYmMMB2A,non-clickbait
article_0050,https://vnexpress.net/oto-cho-13-nguoi-lao-xuong-muong-nuoc-sau-va-cham-xe-may-4903888.html,Ôtô chở 13 người lao xuống mương nước sau va chạm xe máy,"Phú YênÔtô chở 13 người chạy trên quốc lộ 25 va chạm xe máy đi ngược chiều, sau đó mất lái lao xuống mương nước khiến nhiều hành khách hoảng loạn, chiều 19/6.",Tin tức tổng hợp,2025-06-19T21:34:00+07:00,VnExpress,https://i2-vnexpress.vnecdn.net/2025/06/19/oto-1750342706-1750342726-1750-4796-6330-1750342865.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=W51EF5jgOFNqzDMTmM-XNA,non-clickbait
article_0051,https://tuoitre.vn/thu-nghiem-phan-mem-mot-cua-dien-tu-o-dong-nai-chua-lien-thong-duoc-du-lieu-voi-bo-nganh-20250623093421466.htm,Thử nghiệm phần mềm một cửa điện tử ở Đồng Nai: Chưa liên thông được dữ liệu với bộ ngành,"Sau khi thử nghiệm giải quyết các thủ tục hành chính điện tử, tỉnh Đồng Nai cho hay một số thủ tục hành chính chưa thể liên thông được dữ liệu với các bộ ngành.",Tin tức tổng hợp,2025-06-23T10:38:56+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/23/dien-tap-20-1750645304924569151635-17-0-1022-1920-crop-17506453461171213015735.jpg,non-clickbait
article_0052,https://tuoitre.vn/phuong-phan-rang-dam-bao-nhan-su-co-so-vat-chat-de-van-hanh-tu-1-7-20250623113007342.htm,"Ông Trần Lưu Quang kiểm tra công tác chuẩn bị vận hành chính quyền 2 cấp tại Ninh Thuận, Khánh Hòa","Ông Trần Lưu Quang - trưởng Ban Chính sách, chiến lược Trung ương - đánh giá cao sự chủ động của phường Phan Rang (Ninh Thuận) và xã Cam Lâm (Khánh Hòa) đã đảm bảo đồng bộ các yếu tố: nhân sự, cơ sở vật chất, hệ thống hạ tầng cho việc vận hành.",Tin tức tổng hợp,2025-06-23T12:10:26+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/23/z6733122634868f43cd694b884a6df9f6b449bf09de4a2-1750652361585778216471-140-0-1212-2048-crop-17506526678991538155329.jpg,non-clickbait
article_0053,https://tuoitre.vn/bo-truong-nguyen-hai-ninh-noi-ve-co-che-mien-trach-nhiem-cho-can-bo-khi-xu-ly-van-de-nhay-cam-20250623112243002.htm,Bộ trưởng Nguyễn Hải Ninh nói về cơ chế miễn trách nhiệm cho cán bộ khi xử lý vấn đề nhạy cảm,"Sáng 23-6, Bộ trưởng Bộ Tư pháp Nguyễn Hải Ninh đã có giải trình về dự thảo nghị quyết của Quốc hội về cơ chế xử lý khó khăn, vướng mắc do quy định của pháp luật.",Tin tức tổng hợp,2025-06-23T11:53:00+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/23/202506230920243578gen-h-z6732588402864462c9b20fdd71009133d8c841d1cc941-1750652375706512387804-202-680-949-2107-crop-175065254195234529974.jpg,non-clickbait
article_0054,https://tuoitre.vn/de-nghi-dieu-chuyen-can-bo-canh-sat-giao-thong-noi-dan-mom-thoi-20250623114623684.htm,Đề nghị điều chuyển cán bộ cảnh sát giao thông nói dân 'mồm thối',"Khi người dân nghi ngờ máy kiểm tra nồng độ cồn, một cán bộ cảnh sát giao thông đã chửi người này 'mồm thối'.",Tin tức tổng hợp,2025-06-23T12:07:05+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/23/edit-img8018-1750653485605423940918-127-0-802-1290-crop-175065361974735093130.jpeg,non-clickbait
article_0055,https://tuoitre.vn/da-nang-danh-nhung-khu-dat-vang-nao-cho-trung-tam-tai-chinh-quoc-te-20250623070256346.htm,Đà Nẵng dành những khu đất vàng nào cho Trung tâm tài chính quốc tế?,"Đà Nẵng đã dành quỹ đất phục vụ việc phát triển Trung tâm tài chính quốc tế. Đáng chú ý, đây đều là những vị trí đắc địa.",Other,2025-06-23T07:18:02+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/22-6-trung-tam-tai-chinh-da-nang-1-17506362795631666744034-98-412-1062-2252-crop-17506365295091844871375.jpg,non-clickbait
article_0056,https://tuoitre.vn/canh-sat-giai-cuu-3-du-khach-bi-lac-khi-leo-nui-hoang-nguu-son-20250623064023869.htm,Cảnh sát giải cứu 3 du khách bị lạc khi leo núi Hoàng Ngưu Sơn,"Ba du khách leo núi Hoàng Ngưu Sơn (TP Nha Trang, Khánh Hòa) thì đi lạc, phải nhờ lực lượng chức năng ứng cứu.",Du lịch & Ẩm thực,2025-06-23T06:45:36+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/50944458912406956676638236815303106879979015n-1750635184102242261581-39-0-843-1536-crop-1750635268828207498906.jpg,non-clickbait
article_0057,https://tuoitre.vn/tin-tuc-sang-23-6-quoc-hoi-bieu-quyet-thong-qua-nhieu-luat-mot-cong-ty-o-tp-hcm-bi-phat-nang-20250608185358418.htm,Tin tức sáng 23-6: Quốc hội biểu quyết thông qua nhiều luật; Một công ty ở TP.HCM bị phạt nặng,"Tin tức đáng chú ý: Tuần này Quốc hội biểu quyết thông qua nhiều luật, nghị quyết; Một quỹ ngoại dự chi hàng nghìn tỉ đồng mua cổ phiếu REE; Công ty ở TP.HCM bị phạt nặng vì báo cáo sai lệch...",Kinh doanh & Kinh tế,2025-06-23T06:00:00+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/qdchungkhoanyuanta34-1-17404705086912081101233-17411892747381736445843-51-0-433-730-crop-1750607933900786527018.jpg,non-clickbait
article_0058,https://tuoitre.vn/thoi-tiet-hom-nay-23-6-bac-bo-va-nam-bo-van-mua-to-20250622162651476.htm,Thời tiết hôm nay 23-6: Bắc Bộ và Nam Bộ vẫn mưa to,"Hôm nay 23-6, thời tiết Bắc Bộ và Nam Bộ về chiều tối vẫn còn mưa to, Trung Bộ nắng nóng nhưng chiều mưa.",Other,2025-06-23T05:09:00+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/can-tho-mua-ngap-1-175042355324699428816-306-385-1037-1781-crop-17505843365501289593677.jpeg,non-clickbait
article_0060,https://tuoitre.vn/yeu-nhau-lam-20250610073453934.htm,Yêu nhau lắm,- Ông có để ý giờ nhiều cặp đôi cứ chia tay là lên mạng ì xèo không?,Other,2025-06-10T08:02:28+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/10/musk-trump-1749266791095960613672-11-136-214-525-crop-174951578971584972645.jpg,clickbait
article_0061,https://tuoitre.vn/nha-giau-cung-khoc-20250606075256834.htm,Nhà giàu cũng khóc,"- Ông nghe chưa, mấy con đường ở ""phố nhà giàu"" Thảo Điền cũng mưa là ngập kìa.",Other,2025-06-06T09:32:21+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/6/edit-mua-ngap-o-thao-dien-tp-thu-duc-tphcm-anh-chau-tuan-174917877786585058516-161-0-1182-1950-crop-1749178810039148224901.jpeg,clickbait
article_0063,https://tuoitre.vn/vua-ra-tu-ve-toi-hiep-dam-2-thang-sau-lai-tiep-tuc-hiep-dam-tre-em-2025062216055617.htm,"Vừa ra tù về tội hiếp dâm, 2 tháng sau lại tiếp tục hiếp dâm trẻ em","Ksor Trung (20 tuổi, trú xã Chư Mố, huyện Ia Pa, Gia Lai) vừa chấp hành xong án phạt tù về tội hiếp dâm lại tiếp tục chặn đường hiếp dâm một bé gái.",Chính trị & An ninh,2025-06-22T16:26:31+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/22-6-siu-trung-38-17505828844651943694506-63-0-1404-2560-crop-17505830109261202390805.jpg,non-clickbait
article_0065,https://tuoitre.vn/nha-bao-chien-truong-ngoi-but-giua-dan-bom-ky-5-neu-toi-hy-sinh-xin-gui-cuon-phim-ve-toa-soan-20250623104533487.htm,Nhà báo chiến trường - ngòi bút giữa đạn bom - Kỳ 5: 'Nếu tôi hy sinh xin gửi cuốn phim về tòa soạn',"Đời phóng viên chiến trường khi từ điểm nóng đạn bom tìm mọi cách đưa các cuộn phim về tòa soạn ở Hà Nội, nhà báo Đoàn Công Tính đã ghi chú như lời trăng trối 'Nếu tôi hy sinh, xin gửi những cuốn phim này về tòa soạn báo Quân Đội Nhân Dân'.",Other,2025-06-23T11:40:00+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/23/7-cong-tinh-read-only-17506494531331851593178-849-0-2189-2560-crop-1750650287883167045976.jpg,non-clickbait
article_0066,https://tuoitre.vn/nhung-giac-ngu-trua-tren-he-pho-20250622234759252.htm,Những giấc ngủ trưa trên hè phố,"Thành phố trở mát. Người bán hàng rong, anh chạy xe ôm công nghệ, chú lượm ve chai, bác thợ hồ càng dễ tìm giấc ngủ trưa vạ vật bên đường.",Other,2025-06-23T07:15:00+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/ngu-trua-1-tc-read-only-17506097786281962549855-0-0-1340-2560-crop-17506105273422067047743.jpg,non-clickbait
article_0067,https://tuoitre.vn/nha-bao-chien-truong-ngoi-but-giua-dan-bom-ky-4-lam-bao-o-bien-gioi-viet-trung-2025062210180252.htm,Nhà báo chiến trường - ngòi bút giữa đạn bom - Kỳ 4: Làm báo ở biên giới Việt - Trung,Một kỷ niệm không thể quên là lần tôi đi Lạng Sơn trong sự kiện chiến tranh biên giới phía Bắc năm 1979 cùng nhiều nhà báo trong ngoài nước đưa tin về những cuộc trao trả tù binh giữa hai bên.,Other,2025-06-22T10:31:30+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/ky-2-nnh-1-read-only-17505615994472082874478-728-0-1599-1663-crop-17505632328711493355260.jpg,non-clickbait
article_0068,https://tuoitre.vn/can-tao-nhieu-khoang-trong-cho-xe-hoi-20250623081111639.htm,Cần tạo nhiều khoảng trống cho xe hơi,Thời gian gần đây xuất hiện tình trạng đậu xe hơi tràn lan trên nhiều tuyến đường gây cản trở giao thông và bộ hành ở TP.HCM khiến người dân rất bức xúc. Nhiều người gọi đó là hiện tượng biến đường phố thành gara nhà mình.,Other,2025-06-23T12:48:00+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/23/z672801468576594a57afc6c992a10b7c3cc5299a651e2-read-only-1750555064564196968523-1750650599422140855332-15-16-388-729-crop-1750650683268658309455.jpg,non-clickbait
article_0069,https://tuoitre.vn/nhieu-benh-vien-phia-nam-ngung-chup-pet-ct-cai-ao-co-che-lam-kho-nguoi-benh-20250622074815728.htm,Nhiều bệnh viện phía Nam ngừng chụp PET/CT: Cái 'áo cơ chế' làm khổ người bệnh,"Chuyện không muốn đã xảy ra, khi nhiều người bệnh ở khu vực phía Nam không được sử dụng công nghệ chụp PET/CT để đánh giá giai đoạn và hiệu quả điều trị ung thư.",Other,2025-06-22T11:39:38+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/22/hinh-chup-pet-2-17504098088381167148002-1750565343928436803116-62-0-444-730-crop-1750565381885144426221.jpg,clickbait
article_0070,https://tuoitre.vn/giup-ho-kinh-doanh-me-chuyen-doi-so-20250620085943129.htm,Giúp hộ kinh doanh mê chuyển đổi số,"Gần một tháng sau khi triển khai nghị định 70 về hóa đơn điện tử, chứng từ, không ít người kinh doanh còn dè dặt.",Other,2025-06-20T13:35:47+07:00,Tuổi Trẻ,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/20/base64-17457700153331393922147-17503992987041959582211-17-0-399-730-crop-17503993333951411705356.jpeg,non-clickbait
article_0071,https://thanhnien.vn/ho-chi-minh-va-nen-bao-chi-cach-mang-185250617185114581.htm,Hồ Chí Minh và nền báo chí cách mạng,"Chủ tịch Hồ Chí Minh được thế giới tôn vinh là anh hùng giải phóng dân tộc, nhà văn hóa kiệt xuất, bởi sự nghiệp văn hóa đồ sộ mà Người đã cống hiến cho dân tộc và nhân loại. Và Người cũng là một nhà hoạt động và sáng tạo văn hóa; là nhà thơ, nhà văn, nhà báo cách mạng vĩ đại.",Chính trị & An ninh,2025-06-21T08:00:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/17/photo-1750160850429-1750160851863479543638-0-52-1170-1924-crop-1750161048783172517828.jpeg,non-clickbait
article_0072,https://thanhnien.vn/bao-chi-phai-tu-doi-moi-de-phat-trien-tuong-xung-voi-tam-voc-thoi-dai-185250621121259958.htm,Báo chí phải tự đổi mới để phát triển tương xứng với tầm vóc thời đại,"Báo chí phải không ngừng tự đổi mới để phát triển tương xứng với tầm vóc thời đại, với sự phát triển của đất nước, thực sự trở thành nền báo chí chuyên nghiệp, nhân văn, hiện đại, phục vụ sự nghiệp của Đảng, Nhà nước và nhân dân trên hành trình dựng xây và phát triển đất nước.",Chính trị & An ninh,2025-06-21T12:54:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/21/tbt-to-lam-100-nam-bao-chi-17504822383641828054569-0-0-1600-2560-crop-17504822491551652591064.jpg,non-clickbait
article_0073,https://thanhnien.vn/bao-thanh-nien-doat-giai-a-bao-chi-quoc-gia-voi-dieu-tra-mai-am-hoa-hong-185250621213133437.htm,Báo Thanh Niên đoạt giải A Báo chí quốc gia với điều tra Mái ấm Hoa Hồng,Báo Thanh Niên đoạt giải A Giải Báo chí quốc gia với loạt bài điều tra 'Tội ác Mái ấm Hoa Hồng'.,Chính trị & An ninh,2025-06-21T23:10:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/21/bcd221f3f3ec44b21dfd-17505182788322105529523-155-45-1701-2519-crop-1750519019696989414712.jpg,non-clickbait
article_0074,https://thanhnien.vn/bac-ho-ra-bao-thanh-nien-185250620153600475.htm,Bác Hồ ra báo Thanh Niên,"Tháng 6.1925, một ngày nắng vàng rực rỡ, trời xanh, mây trắng lồng lộng. Công viên Hoàng Hoa Cương nằm giữa Quảng Châu như bừng sáng. Bác đưa nhóm thanh niên Việt Nam đến. Đây cũng là nơi yên nghỉ của liệt sĩ Phạm Hồng Thái và là nơi chôn cất 72 liệt sĩ Trung Quốc đã hy sinh trong cách mạng Tân Hợi năm 1911.",Tin tức tổng hợp,2025-06-21T08:46:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/20/z672473753033960f32774a8353a02a16e0d17d326a596-17504083188211194769349-78-0-609-850-crop-1750408490607315735544.jpg,non-clickbait
article_0075,https://thanhnien.vn/bo-chinh-tri-cong-bo-bi-thu-chu-tich-23-tinh-thanh-moi-vao-ngay-306-185250621195135369.htm,"Bộ Chính trị: Công bố bí thư, chủ tịch 23 tỉnh, thành mới vào ngày 30.6","Bộ Chính trị, Ban Bí thư yêu cầu khẩn trương chỉ định bí thư, chủ tịch 23 tỉnh, thành mới sau sáp nhập và công bố đồng thời vào ngày 30.6.",Chính trị & An ninh,2025-06-21T20:49:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/21/thuong-truc-ban-bi-thu-tran-cam-tu-1741268282859934008072-267-246-1412-2078-crop-17505120113871871016975.jpg,non-clickbait
article_0076,https://thanhnien.vn/tong-bi-thu-trao-quyet-dinh-to-chuc-bo-may-co-quan-mat-tran-to-quoc-viet-nam-185250623083154807.htm,Tổng Bí thư trao quyết định tổ chức bộ máy Cơ quan Mặt trận Tổ quốc Việt Nam,Tổng Bí thư Tô Lâm đã trao quyết định của Bộ Chính trị về thành lập Cơ quan Mặt trận Tổ quốc Việt Nam cho Thường trực Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam và trưởng các tổ chức chính trị - xã hội.,Chính trị & An ninh,2025-06-23T10:41:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/23/z6732435896556c9d32e4c61f03f43571fa09895342ab7-17506450454301944252958-179-373-1546-2560-crop-17506492835332042436573.jpg,non-clickbait
article_0077,https://thanhnien.vn/ke-hoach-hanh-dong-chien-luoc-trien-khai-nghi-quyet-57-tong-the-thong-nhat-va-dong-bo-185250623093152477.htm,"Kế hoạch hành động chiến lược triển khai Nghị quyết 57: Tổng thể, thống nhất và đồng bộ","Kế hoạch hành động chiến lược triển khai Nghị quyết 57-NQ/TW đưa ra mô hình quản trị hiện đại, đồng bộ, thống nhất trong điều hành, tổ chức, triển khai; cơ chế giám sát, đánh giá theo thời gian thực nhằm thực hiện hiệu quả nghị quyết.",Other,2025-06-23T10:30:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/23/3-cmc-17136994547682076740966-7-0-1207-1920-crop-17506456541811856803924.jpg,non-clickbait
article_0078,https://thanhnien.vn/tong-bi-thu-to-lam-du-le-ky-niem-100-nam-ngay-bao-chi-cach-mang-vietnam-185250621095035211.htm,Tổng Bí thư Tô Lâm dự lễ kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam,"Tổng Bí thư Tô Lâm và các lãnh đạo Đảng, Nhà nước đã dự lễ kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025).",Chính trị & An ninh,2025-06-21T10:28:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/21/tbt-du-100-nam-bao-chi-17504714859921130419744-0-0-1600-2560-crop-17504737308241023209942.jpg,non-clickbait
article_0079,https://thanhnien.vn/hoan-nghenh-tap-doan-hp-mo-rong-dau-tu-kinh-doanh-tai-viet-nam-185250620230749412.htm,"Hoan nghênh Tập đoàn HP mở rộng đầu tư, kinh doanh tại Việt Nam",Thủ tướng đánh giá cao hoạt động hợp tác đầu tư cũng như đóng góp thiết thực và hiệu quả của Tập đoàn HP tại Việt Nam.,Chính trị & An ninh,2025-06-21T06:36:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/20/thumb-a1-ava-1750435460761741758809-17504354655182117052746.jpg,non-clickbait
article_0080,https://thanhnien.vn/bao-chi-cach-mang-viet-nam-ngon-co-tu-tuong-dua-dat-nuoc-vung-buoc-vao-ky-nguyen-moi-185250620174531019.htm,Báo chí cách mạng Việt Nam: Ngọn cờ tư tưởng đưa đất nước vững bước vào kỷ nguyên mới,"Nhân kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025), Báo Thanh Niên xin trân trọng giới thiệu bài viết của Ủy viên Bộ Chính trị, Bí thư T.Ư Đảng, Trưởng ban Tuyên giáo và Dân vận T.Ư Nguyễn Trọng Nghĩa.",Chính trị & An ninh,2025-06-20T18:33:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/20/anh-1-17504171771261301628593-0-0-938-1500-crop-1750417431822448617490.jpg,non-clickbait
article_0081,https://thanhnien.vn/chu-tich-nuoc-hoan-thien-co-che-de-nguoi-lam-bao-song-duoc-bang-nghe-185250620153031417.htm,Chủ tịch nước: Hoàn thiện cơ chế để người làm báo sống được bằng nghề,"Sáng 20.6, tại Phủ Chủ tịch, Chủ tịch nước Lương Cường đã có buổi gặp mặt tuyên dương những người làm báo tiêu biểu toàn quốc, nhân kỷ niệm 100 năm Ngày Báo chí cách mạng Việt Nam (21.6.1925 - 21.6.2025).",Chính trị & An ninh,2025-06-20T16:02:00+07:00,Thanh Niên,https://images2.thanhnien.vn/zoom/1200_630/528068263637045248/2025/6/20/vnapotalchutichnuocluongcuonggapmatcacnhabaotieubieutoanquoc8102671-17504080774042101342972-301-4-1273-1560-crop-175040814922754678843.jpg,non-clickbait
